Actor,Name,Birth Place,Birth Date,Notable Works
http://dbpedia.org/resource/Johnnie_Schofield,Johnnie Schofield,http://dbpedia.org/resource/Islington,1889-03-10,
http://dbpedia.org/resource/Johnnie_Schofield,Johnnie Schofield,http://dbpedia.org/resource/Middlesex,1889-03-10,
http://dbpedia.org/resource/Johnny_Rapid,Johnny Rapid,"http://dbpedia.org/resource/Conyers,_Georgia",1992-08-24,
http://dbpedia.org/resource/Johnny_Sekka,Johnny Sekka,"http://dbpedia.org/resource/Dakar,_Senegal",1934-07-21,
http://dbpedia.org/resource/Jon_Cor,Jon Cor,http://dbpedia.org/resource/Timmins,1984-11-17,
http://dbpedia.org/resource/Jon_Cor,Jon Cor,http://dbpedia.org/resource/Ontario,1984-11-17,
http://dbpedia.org/resource/Jon_Dough,Jon Dough,"http://dbpedia.org/resource/Lancaster,_Pennsylvania",1962-11-12,
http://dbpedia.org/resource/Jon_Glover,Jon Glover,http://dbpedia.org/resource/Devon,1952-12-26,
http://dbpedia.org/resource/Jon_Glover,Jon Glover,http://dbpedia.org/resource/Crediton,1952-12-26,
http://dbpedia.org/resource/Jonas_Bergström,Jonas Bergström,http://dbpedia.org/resource/Stockholm,1946-05-11,
http://dbpedia.org/resource/Jonas_Karlsson,Jonas Karlsson,http://dbpedia.org/resource/Sweden,1971-03-11,
http://dbpedia.org/resource/Jonas_Karlsson,Jonas Karlsson,"http://dbpedia.org/resource/Salem,_Sweden",1971-03-11,
http://dbpedia.org/resource/Jonas_Malmsjö,Carl Malmsjö,http://dbpedia.org/resource/Sweden,1971-09-02,
http://dbpedia.org/resource/Jonathan_Coy,Jonathan Coy,http://dbpedia.org/resource/London,1953-04-24,
http://dbpedia.org/resource/Jonathan_Coy,Jonathan Coy,http://dbpedia.org/resource/Hammersmith,1953-04-24,
http://dbpedia.org/resource/Jonathan_Del_Arco,Jonathan Del Arco,http://dbpedia.org/resource/Uruguay,1966-03-07,
http://dbpedia.org/resource/Jonathan_Newth,Jonathan Newth,http://dbpedia.org/resource/Devon,1939-03-06,
http://dbpedia.org/resource/Jonathan_Newth,Jonathan Newth,http://dbpedia.org/resource/England,1939-03-06,
http://dbpedia.org/resource/Jonathan_Newth,Jonathan Newth,http://dbpedia.org/resource/UK,1939-03-06,
http://dbpedia.org/resource/Jonathan_Putra,Jonathan Putra,http://dbpedia.org/resource/United_Kingdom,1982-09-12,
http://dbpedia.org/resource/Jonathan_Putra,Jonathan Putra,http://dbpedia.org/resource/England,1982-09-12,
http://dbpedia.org/resource/Jonathan_Putra,Jonathan Putra,http://dbpedia.org/resource/Middlesbrough,1982-09-12,
http://dbpedia.org/resource/Jonathan_Slinger,Jonathan Slinger,http://dbpedia.org/resource/United_Kingdom,1972-08-15,
http://dbpedia.org/resource/Jonathan_Slinger,Jonathan Slinger,http://dbpedia.org/resource/England,1972-08-15,
http://dbpedia.org/resource/Jonathan_Slinger,Jonathan Slinger,http://dbpedia.org/resource/Accrington,1972-08-15,
http://dbpedia.org/resource/Jonathan_Slinger,Jonathan Slinger,http://dbpedia.org/resource/Lancashire,1972-08-15,
http://dbpedia.org/resource/Jonathan_Wrather,Jonathan Wrather,http://dbpedia.org/resource/Manchester,1969-03-16,
http://dbpedia.org/resource/Jordan_Metcalfe,Jordan Metcalfe,http://dbpedia.org/resource/England,1986-05-24,
http://dbpedia.org/resource/Jordan_Metcalfe,Jordan Metcalfe,"http://dbpedia.org/resource/Kingston-Upon-Hull,_East_Riding_of_Yorkshire",1986-05-24,
http://dbpedia.org/resource/Jordanne_Jones,Jordanne Jones,http://dbpedia.org/resource/Tallaght,2000-08-07,
http://dbpedia.org/resource/Josefin_Neldén,Josefin Neldén,http://dbpedia.org/resource/Gothenburg,1984-12-17,
http://dbpedia.org/resource/Josefin_Neldén,Josefin Neldén,http://dbpedia.org/resource/Sweden,1984-12-17,
http://dbpedia.org/resource/Joseph_A._Bennett,Joseph Bennett,"http://dbpedia.org/resource/London,_England",1968-03-28,
http://dbpedia.org/resource/Joseph_Al_Ahmad,Joseph Al Ahmad,http://dbpedia.org/resource/Bulgaria,1996-05-04,
http://dbpedia.org/resource/Joseph_Al_Ahmad,Joseph Al Ahmad,http://dbpedia.org/resource/Sofia,1996-05-04,
http://dbpedia.org/resource/Joseph_Kramer_(sexologist),Joseph Kramer,http://dbpedia.org/resource/United_States,1947-05-20,
http://dbpedia.org/resource/Joseph_Kramer_(sexologist),Joseph Kramer,http://dbpedia.org/resource/Missouri,1947-05-20,
http://dbpedia.org/resource/Joseph_Kramer_(sexologist),Joseph Kramer,http://dbpedia.org/resource/St._Louis,1947-05-20,
http://dbpedia.org/resource/Joseph_Malerba,Joseph Malerba,http://dbpedia.org/resource/Paris,1962-10-05,
http://dbpedia.org/resource/Joseph_Tremain,Joseph Tremain,http://dbpedia.org/resource/Romford,1991-10-11,
http://dbpedia.org/resource/Joseph_Tremain,Joseph Tremain,http://dbpedia.org/resource/United_Kingdom,1991-10-11,
http://dbpedia.org/resource/Joseph_Tremain,Joseph Tremain,http://dbpedia.org/resource/Havering,1991-10-11,
http://dbpedia.org/resource/Josephine_Alhanko,Josephine Alhanko,http://dbpedia.org/resource/Stockholm,1981-04-24,
http://dbpedia.org/resource/Josephine_Alhanko,Josephine Alhanko,http://dbpedia.org/resource/Sweden,1981-04-24,
http://dbpedia.org/resource/Josh_Brown_(actor),Josh Brown,http://dbpedia.org/resource/England,1990-02-19,
http://dbpedia.org/resource/Josh_Brown_(actor),Josh Brown,http://dbpedia.org/resource/Leeds,1990-02-19,
http://dbpedia.org/resource/Josh_Brown_(actor),Josh Brown,http://dbpedia.org/resource/UK,1990-02-19,
http://dbpedia.org/resource/Josh_Herdman,Josh Herdman,"http://dbpedia.org/resource/Hampton,_London",1987-03-26,
http://dbpedia.org/resource/Josh_Wolf_(comedian),Josh Point Wolf,http://dbpedia.org/resource/Boston,1969-10-19,
http://dbpedia.org/resource/Josh_Wolf_(comedian),Josh Point Wolf,http://dbpedia.org/resource/Massachusetts,1969-10-19,
http://dbpedia.org/resource/José_Manuel_Cervino,José Manuel,http://dbpedia.org/resource/Canary_Islands,1940-10-29,
http://dbpedia.org/resource/José_Manuel_Cervino,José Manuel,http://dbpedia.org/resource/Tenerife,1940-10-29,
http://dbpedia.org/resource/José_Manuel_Cervino,José Manuel,"http://dbpedia.org/resource/Arona,_Tenerife",1940-10-29,
http://dbpedia.org/resource/José_Manuel_Cervino,José Manuel,http://dbpedia.org/resource/Spain,1940-10-29,
http://dbpedia.org/resource/José_Pablo_Minor,José Pablo Minor,http://dbpedia.org/resource/Cancún,1991-03-23,
http://dbpedia.org/resource/José_Pablo_Minor,José Pablo Minor,http://dbpedia.org/resource/Mexico,1991-03-23,
http://dbpedia.org/resource/José_Pablo_Minor,José Pablo Minor,http://dbpedia.org/resource/Quintana_Roo,1991-03-23,
http://dbpedia.org/resource/Joyce_Bland,Joyce Bland,http://dbpedia.org/resource/Caerleon,1906-05-10,
http://dbpedia.org/resource/Joyce_Bland,Joyce Bland,http://dbpedia.org/resource/United_Kingdom,1906-05-10,
http://dbpedia.org/resource/Joyce_Bland,Joyce Bland,http://dbpedia.org/resource/Wales,1906-05-10,
http://dbpedia.org/resource/Joyce_Carey,Joyce Carey,http://dbpedia.org/resource/London,1898-03-30,
http://dbpedia.org/resource/Joyce_Carey,Joyce Carey,http://dbpedia.org/resource/Kensington,1898-03-30,
http://dbpedia.org/resource/Joyce_Chu,Joyce Chu,http://dbpedia.org/resource/Johor,1997-03-07,
http://dbpedia.org/resource/Joyce_Chu,Joyce Chu,http://dbpedia.org/resource/Johor_Bahru,1997-03-07,
http://dbpedia.org/resource/Joyce_Chu,Joyce Chu,http://dbpedia.org/resource/Malaysia,1997-03-07,
http://dbpedia.org/resource/Joyce_Kirby,Joyce Kirby,http://dbpedia.org/resource/England,1915-03-15,
http://dbpedia.org/resource/Joyce_Kirby,Joyce Kirby,http://dbpedia.org/resource/London,1915-03-15,
http://dbpedia.org/resource/Joyce_Kirby,Joyce Kirby,"http://dbpedia.org/resource/St_Margarets,_London",1915-03-15,
http://dbpedia.org/resource/Judit_Mascó,Judit Mascó,http://dbpedia.org/resource/Catalonia,1969-10-12,
http://dbpedia.org/resource/Judit_Mascó,Judit Mascó,http://dbpedia.org/resource/Barcelona,1969-10-12,
http://dbpedia.org/resource/Judit_Mascó,Judit Mascó,http://dbpedia.org/resource/Spain,1969-10-12,
http://dbpedia.org/resource/Judith_Baldwin,Judith Baldwin,"http://dbpedia.org/resource/Washington,_D.C.",1946-03-26,
http://dbpedia.org/resource/Judy_Gunn,Judy Gunn,http://dbpedia.org/resource/England,1915-02-10,
http://dbpedia.org/resource/Judy_Gunn,Judy Gunn,http://dbpedia.org/resource/Staffordshire,1915-02-10,
http://dbpedia.org/resource/Judy_Gunn,Judy Gunn,http://dbpedia.org/resource/Burton_upon_Trent,1915-02-10,
http://dbpedia.org/resource/Judy_Holt,Judy Holt,http://dbpedia.org/resource/Farnworth,1960-08-15,
http://dbpedia.org/resource/Judy_Holt,Judy Holt,http://dbpedia.org/resource/Lancashire,1960-08-15,
http://dbpedia.org/resource/Judy_Minx,Judy Minx,http://dbpedia.org/resource/Paris,1989-01-04,
http://dbpedia.org/resource/Julen_Jiménez,Julen Jiménez,http://dbpedia.org/resource/Amorebieta-Etxano,1994-08-04,
http://dbpedia.org/resource/Jules_Jordan,Jules Jordan,"http://dbpedia.org/resource/Harrisburg,_Pennsylvania",1972-05-25,
http://dbpedia.org/resource/Juli_Ashton,Juli Ashton,"http://dbpedia.org/resource/Colorado_Springs,_Colorado",1969-10-05,
http://dbpedia.org/resource/Julia_Piaton,Julia Piaton,http://dbpedia.org/resource/Paris,1985-01-29,
http://dbpedia.org/resource/Julia_Roy,Julia Roy,http://dbpedia.org/resource/Paris,1989-12-12,
http://dbpedia.org/resource/Julie-Anne_Roth,Julie-Anne Roth,http://dbpedia.org/resource/France,1973-03-31,
http://dbpedia.org/resource/Julie-Marie_Parmentier,Julie-Marie Parmentier,"http://dbpedia.org/resource/Saint-Quentin,_Aisne",1981-06-13,
http://dbpedia.org/resource/Julie_Meadows,Julie Meadows,"http://dbpedia.org/resource/Texarkana,_Texas",1974-02-03,
http://dbpedia.org/resource/Julien_Kang,Julien Kang,http://dbpedia.org/resource/Saint-Pierre_et_Miquelon,1982-04-11,
http://dbpedia.org/resource/Julien_Rassam,Julien Rassam,http://dbpedia.org/resource/France,1968-06-14,
http://dbpedia.org/resource/Julien_Rassam,Julien Rassam,http://dbpedia.org/resource/Paris,1968-06-14,
http://dbpedia.org/resource/Julien_Verdier,Julien Verdier,http://dbpedia.org/resource/Vanves,1910-01-13,
http://dbpedia.org/resource/Julien_Verdier,Julien Verdier,http://dbpedia.org/resource/France,1910-01-13,
http://dbpedia.org/resource/Julio_Oliveira,Júlio Oliveira,http://dbpedia.org/resource/Brazil,1990-02-01,
http://dbpedia.org/resource/Julio_Oliveira,Júlio Oliveira,http://dbpedia.org/resource/Sao_Paulo,1990-02-01,
http://dbpedia.org/resource/Jullan_Kindahl,Jullan Kindahl,http://dbpedia.org/resource/Stockholm,1885-04-12,
http://dbpedia.org/resource/Betty_Daussmond,Betty Daussmond,http://dbpedia.org/resource/Sarthe,1873-07-29,
http://dbpedia.org/resource/Betty_Daussmond,Betty Daussmond,http://dbpedia.org/resource/France,1873-07-29,
http://dbpedia.org/resource/Betty_Daussmond,Betty Daussmond,http://dbpedia.org/resource/Pays-de-Loire,1873-07-29,
http://dbpedia.org/resource/Bibi_Johns,Bibi Johns,http://dbpedia.org/resource/Arboga,1929-01-21,
http://dbpedia.org/resource/Little_Caprice,Little Caprice,http://dbpedia.org/resource/Brno,1988-10-26,
http://dbpedia.org/resource/Little_Caprice,Little Caprice,http://dbpedia.org/resource/Czechoslovakia,1988-10-26,
http://dbpedia.org/resource/Patrice_Laffont,Patrice Laffont,http://dbpedia.org/resource/France,1939-08-21,
http://dbpedia.org/resource/Patrice_Laffont,Patrice Laffont,http://dbpedia.org/resource/Marseille,1939-08-21,
http://dbpedia.org/resource/Patricia_Brake,Patricia Brake,"http://dbpedia.org/resource/Bath,_Somerset",1942-06-25,
http://dbpedia.org/resource/Patricia_Brake,Patricia Brake,http://dbpedia.org/resource/Somerset,1942-06-25,
http://dbpedia.org/resource/Patricia_Gozzi,Patricia Gozzi,http://dbpedia.org/resource/Paris,1950-04-12,
http://dbpedia.org/resource/Patricia_Plunkett,Patricia Ruth Plunkett,http://dbpedia.org/resource/England,1926-12-17,
http://dbpedia.org/resource/Patricia_Plunkett,Patricia Ruth Plunkett,http://dbpedia.org/resource/London,1926-12-17,
http://dbpedia.org/resource/Patricia_Plunkett,Patricia Ruth Plunkett,http://dbpedia.org/resource/Streatham,1926-12-17,
http://dbpedia.org/resource/Patricia_Plunkett,Patricia Ruth Plunkett,http://dbpedia.org/resource/UK,1926-12-17,
http://dbpedia.org/resource/Patrick_Connor_(actor),Patrick Connor,http://dbpedia.org/resource/Kent,1926-08-06,
http://dbpedia.org/resource/Patrick_Connor_(actor),Patrick Connor,http://dbpedia.org/resource/Margate,1926-08-06,
http://dbpedia.org/resource/Patrick_Godfrey,Patrick Godfrey,http://dbpedia.org/resource/London,1933-02-13,
http://dbpedia.org/resource/Patrick_Godfrey,Patrick Godfrey,http://dbpedia.org/resource/Finsbury,1933-02-13,
http://dbpedia.org/resource/Patrick_Ludlow,Patrick Ludlow,http://dbpedia.org/resource/England,1903-03-24,
http://dbpedia.org/resource/Patrick_Ludlow,Patrick Ludlow,http://dbpedia.org/resource/London,1903-03-24,
http://dbpedia.org/resource/Patrick_Ludlow,Patrick Ludlow,http://dbpedia.org/resource/Kensington,1903-03-24,
http://dbpedia.org/resource/Patrícia_Araújo,Patrícia Araújo,http://dbpedia.org/resource/Brazil,1982-03-11,
http://dbpedia.org/resource/Patrícia_Araújo,Patrícia Araújo,http://dbpedia.org/resource/Rio_de_Janeiro_(city),1982-03-11,
http://dbpedia.org/resource/Paul_Faivre,Paul Faivre,http://dbpedia.org/resource/Belfort,1886-03-03,
http://dbpedia.org/resource/Paul_Faivre,Paul Faivre,http://dbpedia.org/resource/France,1886-03-03,
http://dbpedia.org/resource/Paul_Griffiths_(CEO),Paul Griffiths,http://dbpedia.org/resource/London,1957-10-16,
http://dbpedia.org/resource/Paul_Gégauff,Paul Gégauff,http://dbpedia.org/resource/Blotzheim,1922-08-10,
http://dbpedia.org/resource/Paul_Gégauff,Paul Gégauff,http://dbpedia.org/resource/Alsace,1922-08-10,
http://dbpedia.org/resource/Paul_Gégauff,Paul Gégauff,http://dbpedia.org/resource/France,1922-08-10,
http://dbpedia.org/resource/Paul_Gégauff,Paul Gégauff,http://dbpedia.org/resource/Haut-Rhin,1922-08-10,
http://dbpedia.org/resource/Paul_Hamy,Paul Hamy,http://dbpedia.org/resource/France,1982-01-07,
http://dbpedia.org/resource/Paul_Jerricho,Paul Jerricho,http://dbpedia.org/resource/Caribbean,1948-11-18,
http://dbpedia.org/resource/Paul_Seelig,Paul Seelig,http://dbpedia.org/resource/Denmark,1900-10-05,
http://dbpedia.org/resource/Paul_Seelig,Paul Seelig,http://dbpedia.org/resource/Copenhagen,1900-10-05,
http://dbpedia.org/resource/Paul_Sorensen,Paul Sorensen,http://dbpedia.org/resource/United_States,1926-02-16,
http://dbpedia.org/resource/Paul_Sorensen,Paul Sorensen,"http://dbpedia.org/resource/Kenosha,_Wisconsin",1926-02-16,
http://dbpedia.org/resource/Paula_Shaw,Paula Shaw,http://dbpedia.org/resource/The_Bronx,1941-07-17,
http://dbpedia.org/resource/Paula_Shaw,Paula Shaw,http://dbpedia.org/resource/New_York_City,1941-07-17,
http://dbpedia.org/resource/Paulette_Noizeux,Paulette Noizeux,http://dbpedia.org/resource/Saint-Omer,1887-05-30,
http://dbpedia.org/resource/Paulette_Noizeux,Paulette Noizeux,http://dbpedia.org/resource/France,1887-05-30,
http://dbpedia.org/resource/Paulette_Noizeux,Paulette Noizeux,http://dbpedia.org/resource/Pas-de-Calais,1887-05-30,
http://dbpedia.org/resource/Pauline_Brailsford,Pauline Brailsford,http://dbpedia.org/resource/Ecclesall,1928-12-07,
http://dbpedia.org/resource/Pauline_Brailsford,Pauline Brailsford,http://dbpedia.org/resource/South_Yorkshire,1928-12-07,
http://dbpedia.org/resource/Paula_Shaw,Paula Shaw,http://dbpedia.org/resource/New_York_City,1941-07-17,
http://dbpedia.org/resource/Paulette_Noizeux,Paulette Noizeux,http://dbpedia.org/resource/Saint-Omer,1887-05-30,
http://dbpedia.org/resource/Paulette_Noizeux,Paulette Noizeux,http://dbpedia.org/resource/France,1887-05-30,
http://dbpedia.org/resource/Paulette_Noizeux,Paulette Noizeux,http://dbpedia.org/resource/Pas-de-Calais,1887-05-30,
http://dbpedia.org/resource/Pauline_Brailsford,Pauline Brailsford,http://dbpedia.org/resource/Ecclesall,1928-12-07,
http://dbpedia.org/resource/Pauline_Brailsford,Pauline Brailsford,http://dbpedia.org/resource/South_Yorkshire,1928-12-07,
http://dbpedia.org/resource/Pauline_Brailsford,Pauline Brailsford,http://dbpedia.org/resource/Sheffield,1928-12-07,
http://dbpedia.org/resource/Pauline_Stroud,Pauline Stroud,http://dbpedia.org/resource/Tunbridge_Wells,1930-03-21,
http://dbpedia.org/resource/Pauline_Stroud,Pauline Stroud,http://dbpedia.org/resource/Kent,1930-03-21,
http://dbpedia.org/resource/Pavel_Navageethan,Pavel Navageethan,http://dbpedia.org/resource/Tamil_Nadu,1984-01-17,
http://dbpedia.org/resource/Pavel_Navageethan,Pavel Navageethan,http://dbpedia.org/resource/Chengalpattu,1984-01-17,
http://dbpedia.org/resource/Pavel_Navageethan,Pavel Navageethan,http://dbpedia.org/resource/India,1984-01-17,
http://dbpedia.org/resource/Peggy_Evans,Peggy Evans,http://dbpedia.org/resource/Sheffield,1921-01-10,
http://dbpedia.org/resource/Peggy_Simpson,Peggy Simpson,http://dbpedia.org/resource/United_Kingdom_of_Great_Britain_and_Ireland,1913-07-04,
http://dbpedia.org/resource/Peggy_Simpson,Peggy Simpson,http://dbpedia.org/resource/England,1913-07-04,
http://dbpedia.org/resource/Peggy_Simpson,Peggy Simpson,http://dbpedia.org/resource/Leeds,1913-07-04,
http://dbpedia.org/resource/Peggy_Simpson,Peggy Simpson,http://dbpedia.org/resource/West_Riding_of_Yorkshire,1913-07-04,
http://dbpedia.org/resource/Penelope_Dudley-Ward,Penelope Dudley-Ward,http://dbpedia.org/resource/London,1914-08-04,
http://dbpedia.org/resource/Per-Axel_Arosenius,Per-Axel Arosenius,http://dbpedia.org/resource/Norberg,1920-11-07,
http://dbpedia.org/resource/Per-Axel_Arosenius,Per-Axel Arosenius,http://dbpedia.org/resource/Sweden,1920-11-07,
http://dbpedia.org/resource/Per_Gerhard,Per Gerhard,http://dbpedia.org/resource/Stockholm,1924-06-23,
http://dbpedia.org/resource/Per_Morberg,Per Morberg,http://dbpedia.org/resource/Stockholm,1960-06-23,
http://dbpedia.org/resource/Per_Morberg,Per Morberg,http://dbpedia.org/resource/Brännkyrka,1960-06-23,
http://dbpedia.org/resource/Per_Myrberg,Per Myrberg,http://dbpedia.org/resource/Stockholm,1933-07-11,
http://dbpedia.org/resource/Peter_Blok,Peter Blok,http://dbpedia.org/resource/The_Hague,1960-04-07,
http://dbpedia.org/resource/Peter_Blok,Peter Blok,http://dbpedia.org/resource/Netherlands,1960-04-07,
http://dbpedia.org/resource/Peter_Bull,Peter Bull,http://dbpedia.org/resource/England,1912-03-21,
http://dbpedia.org/resource/Peter_Bull,Peter Bull,http://dbpedia.org/resource/London,1912-03-21,
http://dbpedia.org/resource/Peter_Byrne_(actor),Peter Byrne,http://dbpedia.org/resource/West_Ham,1928-01-29,
http://dbpedia.org/resource/Peter_Byrne_(actor),Peter Byrne,http://dbpedia.org/resource/Essex,1928-01-29,
http://dbpedia.org/resource/Peter_Collingwood,Peter Collingwood,http://dbpedia.org/resource/Kent,1920-05-06,
http://dbpedia.org/resource/Peter_Denyer,Peter Denyer,http://dbpedia.org/resource/Dartford,1947-08-20,
http://dbpedia.org/resource/Peter_Denyer,Peter Denyer,http://dbpedia.org/resource/Kent,1947-08-20,
http://dbpedia.org/resource/Peter_Harryson,Peter Harryson,http://dbpedia.org/resource/Norrköping,1948-04-02,
http://dbpedia.org/resource/Peter_North_(actor),Peter North,http://dbpedia.org/resource/Canada,1957-05-11,
http://dbpedia.org/resource/Peter_North_(actor),Peter North,"http://dbpedia.org/resource/Halifax,_Nova_Scotia",1957-05-11,
http://dbpedia.org/resource/Rei_Dan,Rei Dan,http://dbpedia.org/resource/Hyogo_Prefecture,1971-08-04,
http://dbpedia.org/resource/Rei_Yoshii,Rei Yoshii,http://dbpedia.org/resource/Tokyo,1982-03-18,
http://dbpedia.org/resource/Reiko_Kataoka,Reiko Kataoka,http://dbpedia.org/resource/Ehime_Prefecture,1971-12-20,
http://dbpedia.org/resource/Reiko_Kataoka,Reiko Kataoka,http://dbpedia.org/resource/Japan,1971-12-20,
http://dbpedia.org/resource/Reiko_Kusamura,Reiko Kusamura,http://dbpedia.org/resource/Tokyo,1940-07-05,
http://dbpedia.org/resource/Reiko_Kusamura,Reiko Kusamura,http://dbpedia.org/resource/Japan,1940-07-05,
http://dbpedia.org/resource/Reiko_Suzuki,Reiko Suzuki,http://dbpedia.org/resource/Tokyo,1944-08-15,
http://dbpedia.org/resource/Reiko_Suzuki,Reiko Suzuki,http://dbpedia.org/resource/Japan,1944-08-15,
http://dbpedia.org/resource/Reiko_Takashima,Reiko Takashima,http://dbpedia.org/resource/Japan,1964-07-25,
http://dbpedia.org/resource/Reiko_Takashima,Reiko Takashima,http://dbpedia.org/resource/Kanagawa_Prefecture,1964-07-25,
http://dbpedia.org/resource/Reiko_Takashima,Reiko Takashima,http://dbpedia.org/resource/Yokohama,1964-07-25,
http://dbpedia.org/resource/Reina_Kondō,Reina Kondō,http://dbpedia.org/resource/Chiba_Prefecture,1999-01-28,
http://dbpedia.org/resource/Reine_Brynolfsson,Reine Brynolfsson,http://dbpedia.org/resource/Gothenburg,1953-01-15,
http://dbpedia.org/resource/Reisen_Ri,Reisen Ri,http://dbpedia.org/resource/Tokyo,1942-03-25,
http://dbpedia.org/resource/Renaud_Verley,Renaud Verley,http://dbpedia.org/resource/Lille,1945-11-09,
http://dbpedia.org/resource/Renaud_Verley,Renaud Verley,http://dbpedia.org/resource/France,1945-11-09,
http://dbpedia.org/resource/Rene_Bond,Rene Bond,http://dbpedia.org/resource/California,1950-10-11,
http://dbpedia.org/resource/Rene_Bond,Rene Bond,"http://dbpedia.org/resource/San_Diego,_California",1950-10-11,
http://dbpedia.org/resource/Renji_Ishibashi,Renji Ishibashi,http://dbpedia.org/resource/Tokyo,1941-08-09,
http://dbpedia.org/resource/Renji_Ishibashi,Renji Ishibashi,"http://dbpedia.org/resource/Shinagawa,_Tokyo",1941-08-09,
http://dbpedia.org/resource/Renée_Björling,Renée Björling,http://dbpedia.org/resource/Sweden,1898-07-10,
http://dbpedia.org/resource/Renée_Björling,Renée Björling,http://dbpedia.org/resource/Lovö,1898-07-10,
http://dbpedia.org/resource/Renée_Sylvaire,Renée Sylvaire,http://dbpedia.org/resource/Buenos_Aires,1892-03-16,
http://dbpedia.org/resource/Reon_Kadena,Reon Kadena,"http://dbpedia.org/resource/Sakai,_Osaka",1986-02-19,
http://dbpedia.org/resource/Reuben_Sallmander,Reuben Sallmander,http://dbpedia.org/resource/Stockholm,1966-02-11,
http://dbpedia.org/resource/Rex_O'Malley,Rex O'Malley,http://dbpedia.org/resource/London,1901-01-02,
http://dbpedia.org/resource/Rhonda_Jo_Petty,Rhonda Jo Petty,"http://dbpedia.org/resource/North_Hollywood,_California",1955-03-30,
http://dbpedia.org/resource/Rhys_Stephenson,Rhys Stephenson,http://dbpedia.org/resource/Lewisham,1993-10-29,
http://dbpedia.org/resource/Rhys_Stephenson,Rhys Stephenson,http://dbpedia.org/resource/London,1993-10-29,
http://dbpedia.org/resource/Rich_Fisher_(news_anchor),Rich Fisher,http://dbpedia.org/resource/Detroit,1949-03-31,
http://dbpedia.org/resource/Richard_Ainley,Richard Ainley,http://dbpedia.org/resource/Stanmore,1910-12-22,
http://dbpedia.org/resource/Richard_Ainley,Richard Ainley,http://dbpedia.org/resource/Middlesex,1910-12-22,
http://dbpedia.org/resource/Richard_Bird_(actor),Richard Bird,http://dbpedia.org/resource/England,1895-04-04,
http://dbpedia.org/resource/Richard_Bird_(actor),Richard Bird,http://dbpedia.org/resource/Liverpool,1895-04-04,
http://dbpedia.org/resource/Richard_Bird_(actor),Richard Bird,http://dbpedia.org/resource/Lancashire,1895-04-04,
http://dbpedia.org/resource/Richard_Caldicot,Richard Caldicot,http://dbpedia.org/resource/England,1908-10-07,
http://dbpedia.org/resource/Richard_Caldicot,Richard Caldicot,http://dbpedia.org/resource/London,1908-10-07,
http://dbpedia.org/resource/Richard_Cooper_(actor),Richard Cooper,http://dbpedia.org/resource/United_Kingdom,1893-07-16,
http://dbpedia.org/resource/Richard_Cooper_(actor),Richard Cooper,http://dbpedia.org/resource/London,1893-07-16,
http://dbpedia.org/resource/Richard_Cooper_(actor),Richard Cooper,http://dbpedia.org/resource/Harrow-on-the-Hill,1893-07-16,
http://dbpedia.org/resource/Richard_Dolman,Richard Dolman,http://dbpedia.org/resource/United_Kingdom,1895-11-30,
http://dbpedia.org/resource/Richard_Dolman,Richard Dolman,http://dbpedia.org/resource/London,1895-11-30,
http://dbpedia.org/resource/Richard_Dolman,Richard Dolman,http://dbpedia.org/resource/Kensington,1895-11-30,
http://dbpedia.org/resource/Richard_Graham_(actor),Richard Graham,"http://dbpedia.org/resource/Farnborough,_London",1960-05-10,
http://dbpedia.org/resource/Richard_Graham_(actor),Richard Graham,http://dbpedia.org/resource/Kent,1960-05-10,
http://dbpedia.org/resource/Richard_Holcomb,Richard Holcomb,"http://dbpedia.org/resource/Providence,_Rhode_Island",1976-09-21,
http://dbpedia.org/resource/Richard_Holcomb,Richard Holcomb,http://dbpedia.org/resource/Rhode_Island,1976-09-21,
http://dbpedia.org/resource/Richard_Holt_Locke,Richard Holt Locke,"http://dbpedia.org/resource/East_Oakland,_California",1941-06-11,
http://dbpedia.org/resource/Richard_Lund,Richard Lund,http://dbpedia.org/resource/Gothenburg,1885-07-09,
http://dbpedia.org/resource/Richard_Mayes,Richard Mayes,http://dbpedia.org/resource/Bedfordshire,1922-12-26,
http://dbpedia.org/resource/Richard_Mayes,Richard Mayes,http://dbpedia.org/resource/Luton,1922-12-26,
http://dbpedia.org/resource/Richard_Sahagún,Richard Sahagún,http://dbpedia.org/resource/Bilbao,1982-07-31,
http://dbpedia.org/resource/Richard_Ulfsäter,Richard Ulfsäter,http://dbpedia.org/resource/Helsingborg,1975-09-01,
http://dbpedia.org/resource/Richenda_Carey,Richenda Carey,http://dbpedia.org/resource/Bitton,1948-04-09,
http://dbpedia.org/resource/Richenda_Carey,Richenda Carey,http://dbpedia.org/resource/Gloucestershire,1948-04-09,
http://dbpedia.org/resource/Rick_Cassidy,Rick Cassidy,"http://dbpedia.org/resource/Lackawanna_County,_Pennsylvania",1943-07-22,
http://dbpedia.org/resource/Ricky_Harun,Ricky Harun,http://dbpedia.org/resource/Bandung,1987-01-12,
http://dbpedia.org/resource/Ricky_Harun,Ricky Harun,http://dbpedia.org/resource/West_Java,1987-01-12,
http://dbpedia.org/resource/Rie_Yamaguchi,Rie Yamaguchi,http://dbpedia.org/resource/Japan,1986-10-20,
http://dbpedia.org/resource/Rie_Yamaguchi,Rie Yamaguchi,http://dbpedia.org/resource/Nara_Prefecture,1986-10-20,
