Researcher,Name,Birth Place,Birth Date,Notable Works
http://dbpedia.org/resource/Prince_Maximilian_of_Wied-Neuwied,Prince Maximilian of Wied-Neuwied,http://dbpedia.org/resource/Holy_Roman_Empire,1782-09-23,
http://dbpedia.org/resource/Prince_Maximilian_of_Wied-Neuwied,Prince Maximilian of Wied-Neuwied,http://dbpedia.org/resource/Neuwied,1782-09-23,
http://dbpedia.org/resource/Priyadaranjan_Ray,Priyadaranjan Ray,http://dbpedia.org/resource/Bengal_Presidency,1888-01-16,
http://dbpedia.org/resource/Priyadaranjan_Ray,Priyadaranjan Ray,http://dbpedia.org/resource/Bangladesh,1888-01-16,
http://dbpedia.org/resource/Priyadaranjan_Ray,Priyadaranjan Ray,http://dbpedia.org/resource/British_Raj,1888-01-16,
http://dbpedia.org/resource/Priyadaranjan_Ray,Priyadaranjan Ray,http://dbpedia.org/resource/Chittagong_District,1888-01-16,
http://dbpedia.org/resource/Probir_Roy,Probir Roy,http://dbpedia.org/resource/Calcutta,1942-10-04,
http://dbpedia.org/resource/Probir_Roy,Probir Roy,http://dbpedia.org/resource/Bengal,1942-10-04,
http://dbpedia.org/resource/Probir_Roy,Probir Roy,http://dbpedia.org/resource/British_India,1942-10-04,
http://dbpedia.org/resource/Prosper_Menière,Prosper Menière,http://dbpedia.org/resource/Angers,1799-06-18,
http://dbpedia.org/resource/Prosper_Menière,Prosper Menière,http://dbpedia.org/resource/France,1799-06-18,
http://dbpedia.org/resource/Prospero_Alpini,Prospero Alpini,http://dbpedia.org/resource/Republic_of_Venice,1553-11-23,
http://dbpedia.org/resource/Prospero_Alpini,Prospero Alpini,http://dbpedia.org/resource/Marostica,1553-11-23,
http://dbpedia.org/resource/Prue_Hyman,Prue Hyman,http://dbpedia.org/resource/England,1943-03-23,
http://dbpedia.org/resource/Prue_Hyman,Prue Hyman,"http://dbpedia.org/resource/Harrow,_London",1943-03-23,
http://dbpedia.org/resource/Prue_Hyman,Prue Hyman,http://dbpedia.org/resource/Middlesex,1943-03-23,
http://dbpedia.org/resource/Pulak_Sengupta,Pulak Sengupta,http://dbpedia.org/resource/West_Bengal,1963-12-05,
http://dbpedia.org/resource/Purnell_W._Choppin,Purnell W. Choppin,"http://dbpedia.org/resource/Baton_Rouge,_Louisiana",1929-07-04,
http://dbpedia.org/resource/Purnima_Sinha,Purnima Sinha,http://dbpedia.org/resource/British_India,1927-10-12,
http://dbpedia.org/resource/Purnima_Sinha,Purnima Sinha,http://dbpedia.org/resource/Kolkata,1927-10-12,
http://dbpedia.org/resource/Pushpa_Mittra_Bhargava,Pushpa Mittra Bhargava,http://dbpedia.org/resource/British_Raj,1928-02-22,
http://dbpedia.org/resource/Pushpa_Mittra_Bhargava,Pushpa Mittra Bhargava,http://dbpedia.org/resource/Ajmer,1928-02-22,
http://dbpedia.org/resource/Pyotr_Borovsky,Pyotr Borovsky,http://dbpedia.org/resource/Russian_Empire,1863-06-08,
http://dbpedia.org/resource/Pyotr_Borovsky,Pyotr Borovsky,http://dbpedia.org/resource/Chernigov_Governorate,1863-06-08,
http://dbpedia.org/resource/Pyotr_Borovsky,Pyotr Borovsky,http://dbpedia.org/resource/Starodub,1863-06-08,
http://dbpedia.org/resource/Pyotr_Gannushkin,Pyotr Borisovich Gannushkin,http://dbpedia.org/resource/Russian_Empire,1875-03-08,
http://dbpedia.org/resource/Pyotr_Gannushkin,Pyotr Borisovich Gannushkin,http://dbpedia.org/resource/Ryazan_Governorate,1875-03-08,
http://dbpedia.org/resource/Pyotr_Kashchenko,Pyotr Kashchenko,http://dbpedia.org/resource/Russian_Empire,1859-01-09,
http://dbpedia.org/resource/Pyotr_Kashchenko,Pyotr Kashchenko,http://dbpedia.org/resource/Kuban_Oblast,1859-01-09,
http://dbpedia.org/resource/Pyotr_Kashchenko,Pyotr Kashchenko,http://dbpedia.org/resource/Yeysk,1859-01-09,
http://dbpedia.org/resource/Pyotr_Lebedev,Pyotr Nikolaevich Lebedev,http://dbpedia.org/resource/Russian_Empire,1866-02-24,
http://dbpedia.org/resource/Pyotr_Lebedev,Pyotr Nikolaevich Lebedev,http://dbpedia.org/resource/Moscow,1866-02-24,
http://dbpedia.org/resource/Pyotr_Lysenko,Pyotr Fyodorovich Lysenko,http://dbpedia.org/resource/Belarus,1931-09-16,
http://dbpedia.org/resource/Pyotr_Ufimtsev,Pyotr Yakovlevich Ufimtsev,http://dbpedia.org/resource/West_Siberian_Krai,1931-07-08,
http://dbpedia.org/resource/Pyotr_Ufimtsev,Pyotr Yakovlevich Ufimtsev,http://dbpedia.org/resource/Ust-Charyshskaya_Pristan,1931-07-08,
http://dbpedia.org/resource/Pyotr_Ufimtsev,Pyotr Yakovlevich Ufimtsev,http://dbpedia.org/resource/Russian_SFSR,1931-07-08,
http://dbpedia.org/resource/Pyotr_Vtorov,Pyotr Petrovich Vtorov,http://dbpedia.org/resource/Moscow,1938-08-01,
http://dbpedia.org/resource/Pyotr_Vtorov,Pyotr Petrovich Vtorov,http://dbpedia.org/resource/USSR,1938-08-01,
http://dbpedia.org/resource/Pál_Rosty_de_Barkóc,Pál Rosty de Barkócz,"http://dbpedia.org/resource/Pest,_Hungary",1830-11-29,
http://dbpedia.org/resource/Pál_Rosty_de_Barkóc,Pál Rosty de Barkócz,http://dbpedia.org/resource/Kingdom_of_Hungary,1830-11-29,
http://dbpedia.org/resource/Pál_Turán,Pál Turán,http://dbpedia.org/resource/Austria-Hungary,1910-08-18,
http://dbpedia.org/resource/Pál_Turán,Pál Turán,http://dbpedia.org/resource/Budapest,1910-08-18,
http://dbpedia.org/resource/Páll_Gíslason,Páll Gíslason,http://dbpedia.org/resource/Kingdom_of_Iceland,1924-10-03,
http://dbpedia.org/resource/Péter_Gaszner,Péter Gaszner,http://dbpedia.org/resource/Békéscsaba,1939-08-04,
http://dbpedia.org/resource/Péter_Gaszner,Péter Gaszner,http://dbpedia.org/resource/Hungarian_Democratic_Republic,1939-08-04,
http://dbpedia.org/resource/Péter_Komjáth,Péter Komjáth,http://dbpedia.org/resource/Budapest,1953-04-08,
http://dbpedia.org/resource/Péter_Mészáros,Péter István Mészáros,http://dbpedia.org/resource/Hungary,1943-07-15,
http://dbpedia.org/resource/Péter_Mészáros,Péter István Mészáros,http://dbpedia.org/resource/Budapest,1943-07-15,
http://dbpedia.org/resource/Péter_Török_(biologist),Péter Török,http://dbpedia.org/resource/Hungary,1979-10-22,
http://dbpedia.org/resource/Péter_Török_(biologist),Péter Török,http://dbpedia.org/resource/Körmend,1979-10-22,
http://dbpedia.org/resource/Péter_Varjú,Péter Varjú,http://dbpedia.org/resource/Szeged,1982-12-20,
http://dbpedia.org/resource/Péter_Érdi,Péter Érdi,http://dbpedia.org/resource/Budapest,1946-12-12,
http://dbpedia.org/resource/Qaiser_Mushtaq,Qaiser Mushtaq,http://dbpedia.org/resource/Pakistan,1954-02-28,
http://dbpedia.org/resource/Qaiser_Mushtaq,Qaiser Mushtaq,http://dbpedia.org/resource/Sheikhupura,1954-02-28,
http://dbpedia.org/resource/Qian_Minggao,Qian Minggao,http://dbpedia.org/resource/Republic_of_China_(1912–1949),1932-12-11,
http://dbpedia.org/resource/Qian_Minggao,Qian Minggao,http://dbpedia.org/resource/Jiangsu,1932-12-11,
http://dbpedia.org/resource/Qian_Minggao,Qian Minggao,http://dbpedia.org/resource/Wuxi,1932-12-11,
http://dbpedia.org/resource/Qian_Xuesen,Qian Xuesen,http://dbpedia.org/resource/Shanghai_International_Settlement,1911-12-11,
http://dbpedia.org/resource/Qiang_Yang,Qiang Yang,http://dbpedia.org/resource/Beijing,1963-12-12,
http://dbpedia.org/resource/Qiang_Yang,Qiang Yang,http://dbpedia.org/resource/China,1963-12-12,
http://dbpedia.org/resource/Qiao_Jie,Qiao Jie,http://dbpedia.org/resource/Harbin,1964-01-02,
http://dbpedia.org/resource/Qiao_Jie,Qiao Jie,http://dbpedia.org/resource/Heilongjiang,1964-01-02,
http://dbpedia.org/resource/Qiu_Xigui,Qiu Xigui,http://dbpedia.org/resource/Shanghai,1935-07-13,
http://dbpedia.org/resource/Qiu_Xigui,裘锡圭,http://dbpedia.org/resource/Shanghai,1935-07-13,
http://dbpedia.org/resource/Qodir_Zokirov,Qodir Zokirov,http://dbpedia.org/resource/Andijon,1906-07-25,
http://dbpedia.org/resource/Qodir_Zokirov,Qodir Zokirov,http://dbpedia.org/resource/Ferghana_Valley,1906-07-25,
http://dbpedia.org/resource/Qodir_Zokirov,Qodir Zokirov,http://dbpedia.org/resource/Jalolobod,1906-07-25,
http://dbpedia.org/resource/Qu_Qinyue,Qu Qinyue,http://dbpedia.org/resource/Shandong,1935-05-21,
http://dbpedia.org/resource/Qu_Qinyue,Qu Qinyue,http://dbpedia.org/resource/Mouping_District,1935-05-21,
http://dbpedia.org/resource/Qudsia_Tahseen,Qudsia Tahseen,http://dbpedia.org/resource/Azamgarh,1964-12-15,
http://dbpedia.org/resource/Quinn_McNemar,Quinn McNemar,"http://dbpedia.org/resource/Greenland,_West_Virginia",1900-02-20,
http://dbpedia.org/resource/Robert_Liptser,Robert Sh. Liptser,http://dbpedia.org/resource/Ukraine,1936-03-20,
http://dbpedia.org/resource/Robert_Liptser,Robert Sh. Liptser,http://dbpedia.org/resource/Kropyvnytskyi,1936-03-20,
http://dbpedia.org/resource/Robert_Liston,Robert Liston,http://dbpedia.org/resource/West_Lothian,1794-10-28,
http://dbpedia.org/resource/Robert_Liston,Robert Liston,http://dbpedia.org/resource/Ecclesmachan,1794-10-28,
http://dbpedia.org/resource/Robert_Louis_Kahn,Robert Louis Kahn,http://dbpedia.org/resource/Detroit,1918-03-28,
http://dbpedia.org/resource/Robert_Louis_Kahn,Robert Louis Kahn,http://dbpedia.org/resource/United_States,1918-03-28,
http://dbpedia.org/resource/Robert_Louis_Kahn,Robert Louis Kahn,http://dbpedia.org/resource/Michigan,1918-03-28,
http://dbpedia.org/resource/Robert_Lusk,Robert Adam Holliday Lusk,http://dbpedia.org/resource/Derry,1781-03-08,
http://dbpedia.org/resource/Robert_Luther,,http://dbpedia.org/resource/Świdnica,1822-04-16,
http://dbpedia.org/resource/Robert_Luther,Robert Luther,http://dbpedia.org/resource/Świdnica,1822-04-16,
http://dbpedia.org/resource/Robert_Lyster_Thornton,Robert Lyster Thornton,"http://dbpedia.org/resource/Wootton,_Bedfordshire",1908-11-29,
http://dbpedia.org/resource/Robert_M._Carter,Robert M. Carter,"http://dbpedia.org/resource/Reading,_Berkshire",1942-03-09,
http://dbpedia.org/resource/Robert_M._Gagné,Robert Mills Gagné,"http://dbpedia.org/resource/North_Andover,_Massachusetts",1916-08-21,
http://dbpedia.org/resource/Robert_M._Gray,Robert M. Gray,http://dbpedia.org/resource/California,1943-11-01,
http://dbpedia.org/resource/Robert_M._Gray,Robert M. Gray,http://dbpedia.org/resource/San_Diego,1943-11-01,
http://dbpedia.org/resource/Robert_M._Hayes_(information_scientist),Robert M. Hayes,http://dbpedia.org/resource/New_York_City,1926-12-03,
http://dbpedia.org/resource/Robert_M._Jacobson,Robert Jacobson,http://dbpedia.org/resource/United_States,1958-09-20,
http://dbpedia.org/resource/Robert_M._Jacobson,Robert Jacobson,"http://dbpedia.org/resource/Oak_Park,_Illinois",1958-09-20,
http://dbpedia.org/resource/Robert_M._Schertzer,Robert M. Schertzer,http://dbpedia.org/resource/Quebec,1962-02-04,
http://dbpedia.org/resource/Robert_M._Schertzer,Robert M. Schertzer,http://dbpedia.org/resource/Montreal,1962-02-04,
http://dbpedia.org/resource/Robert_M._Solovay,Robert M. Solovay,"http://dbpedia.org/resource/Brooklyn,_New_York",1938-12-15,
http://dbpedia.org/resource/Robert_M._Townsend,Robert M. Townsend,"http://dbpedia.org/resource/Cambridge,_MA",1948-04-23,
http://dbpedia.org/resource/Robert_M._Townsend,Robert M. Townsend,http://dbpedia.org/resource/United_States,1948-04-23,
http://dbpedia.org/resource/Robert_MacLaren,,http://dbpedia.org/resource/Surrey,1966-11-14,
http://dbpedia.org/resource/Robert_MacLaren,Robert E MacLaren,http://dbpedia.org/resource/Surrey,1966-11-14,
http://dbpedia.org/resource/Robert_MacPherson_(mathematician),Robert MacPherson,"http://dbpedia.org/resource/Lakewood,_Ohio",1944-05-25,
"http://dbpedia.org/resource/Robert_May,_Baron_May_of_Oxford",The Lord May of Oxford,http://dbpedia.org/resource/Sydney,1936-01-08,
"http://dbpedia.org/resource/Robert_May,_Baron_May_of_Oxford",The Lord May of Oxford,http://dbpedia.org/resource/New_South_Wales,1936-01-08,
http://dbpedia.org/resource/Robert_McCance,Robert McCance,http://dbpedia.org/resource/Ulster,1898-12-09,
http://dbpedia.org/resource/Robert_McNair_Ferguson,Robert McNair Ferguson,http://dbpedia.org/resource/Scotland,1829-07-08,
http://dbpedia.org/resource/Robert_McNair_Ferguson,Robert McNair Ferguson,"http://dbpedia.org/resource/Airdrie,_North_Lanarkshire",1829-07-08,
http://dbpedia.org/resource/Robert_Metcalfe,Robert Metcalfe,"http://dbpedia.org/resource/Brooklyn,_New_York",1946-04-07,
http://dbpedia.org/resource/Robert_Methven_Petrie,Robert Methven Petrie,http://dbpedia.org/resource/Scotland,1906-05-15,
http://dbpedia.org/resource/Robert_Methven_Petrie,Robert Methven Petrie,http://dbpedia.org/resource/St_Andrews,1906-05-15,
http://dbpedia.org/resource/Robert_Metzenberg,Robert L. Metzenberg,"http://dbpedia.org/resource/Chicago,_Illinois",1930-06-11,
http://dbpedia.org/resource/Robert_Michael_Pyle,Robert Michael Pyle,http://dbpedia.org/resource/Denver,1947-07-19,
http://dbpedia.org/resource/Robert_Michael_Pyle,Robert Michael Pyle,http://dbpedia.org/resource/United_States,1947-07-19,
http://dbpedia.org/resource/Robert_Michael_Pyle,Robert Michael Pyle,http://dbpedia.org/resource/Colorado,1947-07-19,
http://dbpedia.org/resource/Robert_Millner_Shackleton,Robert Millner Shackleton,"http://dbpedia.org/resource/Purley,_London",1909-12-30,
http://dbpedia.org/resource/Robert_Moir,Robert Moir,http://dbpedia.org/resource/Kojonup,1961-04-02,
http://dbpedia.org/resource/Robert_Mond,Sir Robert Mond,http://dbpedia.org/resource/Lancashire,1867-09-09,
http://dbpedia.org/resource/Robert_Mond,Sir Robert Mond,"http://dbpedia.org/resource/Farnworth,_Widnes",1867-09-09,
http://dbpedia.org/resource/Robert_Morgan_Fink,Robert Morgan Fink,"http://dbpedia.org/resource/Greenville,_Illinois",1915-09-22,
http://dbpedia.org/resource/Robert_Morris_(cryptographer),Robert H. Morris Sr.,http://dbpedia.org/resource/Boston,1932-07-25,
http://dbpedia.org/resource/Robert_Morris_(cryptographer),Robert H. Morris Sr.,http://dbpedia.org/resource/Massachusetts,1932-07-25,
http://dbpedia.org/resource/Robert_Muldrow,Robert Muldrow,"http://dbpedia.org/resource/Oktibbeha_County,_Mississippi",1864-06-11,
http://dbpedia.org/resource/Robert_Mundell,Robert Mundell,http://dbpedia.org/resource/Canada,1932-10-24,
http://dbpedia.org/resource/Robert_Mundell,Robert Mundell,"http://dbpedia.org/resource/Kingston,_Ontario",1932-10-24,
http://dbpedia.org/resource/Robert_N._Butler,Robert N. Butler,"http://dbpedia.org/resource/New_York,_New_York",1927-01-21,
http://dbpedia.org/resource/Robert_N._Clayton,Robert N. Clayton,"http://dbpedia.org/resource/Hamilton,_Ontario",1930-03-20,
http://dbpedia.org/resource/Robert_N._Hall,Robert N. Hall,"http://dbpedia.org/resource/New_Haven,_Connecticut",1919-12-25,
http://dbpedia.org/resource/Robert_Neubauer,Robert Neubauer,http://dbpedia.org/resource/Vienna,1895-12-07,
http://dbpedia.org/resource/Robert_Neubauer,Robert Neubauer,http://dbpedia.org/resource/Austria,1895-12-07,
http://dbpedia.org/resource/Robert_Noble,Robert Laing Noble,http://dbpedia.org/resource/Toronto,1910-02-03,
http://dbpedia.org/resource/Robert_Noble,Robert Laing Noble,http://dbpedia.org/resource/Ontario,1910-02-03,
http://dbpedia.org/resource/Robert_O._Becker,Robert O. Becker,"http://dbpedia.org/resource/River_Edge,_New_Jersey",1923-05-31,
http://dbpedia.org/resource/Robert_O._Pihl,Robert O. Pihl,http://dbpedia.org/resource/Wisconsin,1939-02-02,
http://dbpedia.org/resource/Robert_O._Pihl,Robert O. Pihl,http://dbpedia.org/resource/Milwaukee,1939-02-02,
http://dbpedia.org/resource/Robert_P._Goldberg,Robert P. Goldberg,http://dbpedia.org/resource/Brooklyn,1944-12-04,
http://dbpedia.org/resource/Robert_P._Gordon,Robert P. Gordon,http://dbpedia.org/resource/Belfast,1945-11-09,
http://dbpedia.org/resource/Robert_P._Higgins,Robert Price Higgins,"http://dbpedia.org/resource/Denver,_Colorado",1932-10-08,
http://dbpedia.org/resource/Robert_P._Wagner,Robert Philip Wagner,"http://dbpedia.org/resource/The_Bronx,_New_York_City",1918-05-11,
http://dbpedia.org/resource/Robert_Paxton,Robert Paxton,"http://dbpedia.org/resource/Lexington,_Virginia",1932-06-15,
http://dbpedia.org/resource/Robert_Peirson,Robert Peirson,http://dbpedia.org/resource/Barnsbury,1821-06-02,
http://dbpedia.org/resource/Robert_Peirson,Robert Peirson,http://dbpedia.org/resource/Islington,1821-06-02,
http://dbpedia.org/resource/Robert_Perloff,,http://dbpedia.org/resource/Pennsylvania,1921-02-03,
http://dbpedia.org/resource/Robert_Perloff,,http://dbpedia.org/resource/Philadelphia,1921-02-03,
http://dbpedia.org/resource/Robert_Perloff,Robert Perloff,http://dbpedia.org/resource/Pennsylvania,1921-02-03,
http://dbpedia.org/resource/Robert_Perloff,Robert Perloff,http://dbpedia.org/resource/Philadelphia,1921-02-03,
http://dbpedia.org/resource/Robert_Phelps,Robert R. Phelps,http://dbpedia.org/resource/California,1926-03-22,
http://dbpedia.org/resource/Robert_Pollack_(biologist),Robert Pollack,http://dbpedia.org/resource/Brooklyn,1940-09-02,
http://dbpedia.org/resource/Robert_Proust,Robert Proust,http://dbpedia.org/resource/French_Third_Republic,1873-05-24,
http://dbpedia.org/resource/Robert_Proust,Robert Proust,http://dbpedia.org/resource/Paris,1873-05-24,
http://dbpedia.org/resource/Robert_R._Coats,Robert Roy Coats,http://dbpedia.org/resource/Canada,1910-11-22,
http://dbpedia.org/resource/Robert_R._Coats,Robert Roy Coats,http://dbpedia.org/resource/Toronto,1910-11-22,
http://dbpedia.org/resource/Robert_R._Coats,Robert Roy Coats,http://dbpedia.org/resource/Ontario,1910-11-22,
http://dbpedia.org/resource/Robert_R._Korfhage,Robert Roy Korfhage,"http://dbpedia.org/resource/Fulton,_Oswego_County,_New_York",1930-12-02,
http://dbpedia.org/resource/Robert_R._Sokal,Robert Sokal,http://dbpedia.org/resource/Vienna,1926-01-13,
http://dbpedia.org/resource/Robert_R._Sokal,Robert Sokal,http://dbpedia.org/resource/Austria,1926-01-13,
http://dbpedia.org/resource/Robert_R._Squires,Robert Reed Squires,"http://dbpedia.org/resource/Oakland,_California",1953-01-11,
http://dbpedia.org/resource/Robert_R._Williams,Robert Runnels Williams,http://dbpedia.org/resource/Andhra_Pradesh,1886-02-16,
http://dbpedia.org/resource/Robert_R._Williams,Robert Runnels Williams,http://dbpedia.org/resource/British_India,1886-02-16,
http://dbpedia.org/resource/Robert_R._Williams,Robert Runnels Williams,http://dbpedia.org/resource/Nellore,1886-02-16,
http://dbpedia.org/resource/Robert_R._Williams,Robert Runnels Williams,http://dbpedia.org/resource/Madras_Presidency,1886-02-16,
http://dbpedia.org/resource/Robert_R._Wilson,Robert R. Wilson,"http://dbpedia.org/resource/Frontier,_Wyoming",1914-03-04,
http://dbpedia.org/resource/Robert_Ramsay_Wright,Robert Ramsay Wright,http://dbpedia.org/resource/Scotland,1852-09-23,
http://dbpedia.org/resource/Robert_Ramsay_Wright,Robert Ramsay Wright,http://dbpedia.org/resource/Alloa,1852-09-23,
http://dbpedia.org/resource/Robert_Redfield,Robert Redfield,http://dbpedia.org/resource/Chicago,1897-12-04,
http://dbpedia.org/resource/Robert_Redfield,Robert Redfield,http://dbpedia.org/resource/Illinois,1897-12-04,
http://dbpedia.org/resource/Robert_Remak,Robert Remak,http://dbpedia.org/resource/Poznań,1815-07-12,
http://dbpedia.org/resource/Robert_Remak,Robert Remak,http://dbpedia.org/resource/Prussia,1815-07-12,
http://dbpedia.org/resource/Robert_Remak_(mathematician),Robert Remak,http://dbpedia.org/resource/Berlin,1888-02-14,
http://dbpedia.org/resource/Robert_Remak_(mathematician),Robert Remak,http://dbpedia.org/resource/German_Empire,1888-02-14,
http://dbpedia.org/resource/Robert_Resnick,Robert Resnick,http://dbpedia.org/resource/Maryland,1923-01-11,
http://dbpedia.org/resource/Robert_Resnick,Robert Resnick,http://dbpedia.org/resource/Baltimore,1923-01-11,
http://dbpedia.org/resource/Robert_Richard_Anstice,Robert Richard Anstice,http://dbpedia.org/resource/England,1813-04-09,
http://dbpedia.org/resource/Robert_Richard_Anstice,Robert Richard Anstice,"http://dbpedia.org/resource/Madeley,_Shropshire",1813-04-09,
http://dbpedia.org/resource/Robert_Richardson_Sears,Robert Richardson Sears,http://dbpedia.org/resource/California,1908-08-31,
http://dbpedia.org/resource/Robert_Richardson_Sears,Robert Richardson Sears,"http://dbpedia.org/resource/Palo_Alto,_California",1908-08-31,
http://dbpedia.org/resource/Robert_Ridgway,Robert Ridgway,"http://dbpedia.org/resource/Mount_Carmel,_Illinois",1850-07-02,
http://dbpedia.org/resource/Robert_Ritter,Robert Ritter,http://dbpedia.org/resource/Rhine_Province,1901-05-14,
http://dbpedia.org/resource/Robert_Ritter,Robert Ritter,http://dbpedia.org/resource/Aachen,1901-05-14,
http://dbpedia.org/resource/Robert_Ritter,Robert Ritter,http://dbpedia.org/resource/Kingdom_of_Prussia,1901-05-14,
http://dbpedia.org/resource/Robert_Rosen_(biologist),Robert Rosen,http://dbpedia.org/resource/Brooklyn,1934-06-27,
http://dbpedia.org/resource/Robert_Rosen_(biologist),Robert Rosen,http://dbpedia.org/resource/New_York_(state),1934-06-27,
http://dbpedia.org/resource/Robert_Rosenthal_(psychologist),Robert Rosenthal,http://dbpedia.org/resource/People's_State_of_Hesse,1933-03-02,
http://dbpedia.org/resource/Robert_Rosenthal_(psychologist),Robert Rosenthal,http://dbpedia.org/resource/Gießen,1933-03-02,
http://dbpedia.org/resource/Robert_Rush_Miller,Robert Rush Miller,"http://dbpedia.org/resource/Colorado_Springs,_Colorado",1916-04-23,
http://dbpedia.org/resource/Robert_S._Barton,Robert S. Barton,"http://dbpedia.org/resource/New_Britain,_Connecticut",1925-02-13,
http://dbpedia.org/resource/Robert_S._Kraemer,Robert S. Kraemer,http://dbpedia.org/resource/California,1928-10-21,
http://dbpedia.org/resource/Robert_S._Langer,"Robert Samuel Langer, Jr.","http://dbpedia.org/resource/Albany,_New_York",1948-08-29,
http://dbpedia.org/resource/Robert_S._Mulliken,Robert Mulliken,"http://dbpedia.org/resource/Newburyport,_Massachusetts",1896-06-07,
http://dbpedia.org/resource/Robert_S._P._Beekes,Robert S. P. Beekes,http://dbpedia.org/resource/Haarlem,1937-09-02,
http://dbpedia.org/resource/Robert_S._Poston,Robert S. Poston,http://dbpedia.org/resource/United_States,1967-09-27,
http://dbpedia.org/resource/Robert_S._Poston,Robert S. Poston,http://dbpedia.org/resource/Dallas,1967-09-27,
http://dbpedia.org/resource/Robert_S._Poston,Robert S. Poston,http://dbpedia.org/resource/Texas,1967-09-27,
http://dbpedia.org/resource/Robert_S._Shankland,Robert S. Shankland,"http://dbpedia.org/resource/Willoughby,_Ohio",1908-01-11,
http://dbpedia.org/resource/Robert_S._Woodworth,Robert S. Woodworth,"http://dbpedia.org/resource/Belchertown,_Massachusetts",1869-10-17,
http://dbpedia.org/resource/Robert_Sapolsky,Robert Sapolsky,http://dbpedia.org/resource/Brooklyn,1957-04-06,
http://dbpedia.org/resource/Robert_Sapolsky,Robert Sapolsky,http://dbpedia.org/resource/New_York_(state),1957-04-06,
http://dbpedia.org/resource/Robert_Schatten,Robert Schatten,http://dbpedia.org/resource/Lwów,1911-01-28,
http://dbpedia.org/resource/Robert_Schatten,Robert Schatten,http://dbpedia.org/resource/Poland,1911-01-28,
http://dbpedia.org/resource/Robert_Schimke,Robert Schimke,"http://dbpedia.org/resource/Spokane,_Washington",1932-10-25,
http://dbpedia.org/resource/Robert_Schmieder,Robert William Schmieder,"http://dbpedia.org/resource/Phoenix,_Arizona",1941-07-10,
http://dbpedia.org/resource/Robert_Serber,Robert Serber,http://dbpedia.org/resource/Philadelphia,1909-03-14,
http://dbpedia.org/resource/Robert_Shapiro_(chemist),Robert Shapiro,http://dbpedia.org/resource/United_States,1935-11-28,
http://dbpedia.org/resource/Robert_Shapiro_(chemist),Robert Shapiro,http://dbpedia.org/resource/New_York_City,1935-11-28,
http://dbpedia.org/resource/Robert_Shostak,Robert E. Shostak,"http://dbpedia.org/resource/Arlington_County,_Virginia",1948-07-26,
http://dbpedia.org/resource/Robert_Sibbald,Robert Sibbald,http://dbpedia.org/resource/Edinburgh,1641-04-15,
http://dbpedia.org/resource/Robert_Simpson_(meteorologist),Robert Simpson,http://dbpedia.org/resource/Department_of_Commerce_Gold_Medal,1912-11-19,
http://dbpedia.org/resource/Robert_Simpson_(meteorologist),Robert Simpson,"http://dbpedia.org/resource/Corpus_Christi,_Texas",1912-11-19,
http://dbpedia.org/resource/Robert_Sinclair_MacKay,Robert MacKay,http://dbpedia.org/resource/Carshalton,1956-07-04,
http://dbpedia.org/resource/Robert_Smith_(mathematician),Robert Smith,"http://dbpedia.org/resource/Lea,_Lincolnshire",1689-10-16,
http://dbpedia.org/resource/Robert_Smock,Robert Mumford Smock,http://dbpedia.org/resource/Pennsylvania,1908-10-21,
http://dbpedia.org/resource/Robert_Smock,Robert Mumford Smock,"http://dbpedia.org/resource/Erie,_Pennsylvania",1908-10-21,
http://dbpedia.org/resource/Robert_Solow,Robert Solow,http://dbpedia.org/resource/Brooklyn,1924-08-23,
http://dbpedia.org/resource/Robert_Sorgenfrey,Robert Sorgenfrey,"http://dbpedia.org/resource/Sunbury,_Iowa",1915-08-14,
http://dbpedia.org/resource/Robert_Spitzer_(psychiatrist),Robert Spitzer,"http://dbpedia.org/resource/White_Plains,_New_York",1932-05-22,
http://dbpedia.org/resource/Robert_Statham_Williams,Robert Statham Williams,"http://dbpedia.org/resource/Minneapolis,_Minnesota",1859-05-06,
http://dbpedia.org/resource/Robert_Stephen_Adamson,Robert Stephen Adamson,http://dbpedia.org/resource/England,1885-03-02,
http://dbpedia.org/resource/Robert_Stephen_Adamson,Robert Stephen Adamson,http://dbpedia.org/resource/Manchester,1885-03-02,
http://dbpedia.org/resource/Robert_Stephen_John_Sparks,Steve Sparks,http://dbpedia.org/resource/Harpenden,1949-05-15,
http://dbpedia.org/resource/Robert_Stephen_John_Sparks,Steve Sparks,http://dbpedia.org/resource/Hertfordshire,1949-05-15,
http://dbpedia.org/resource/Robert_Sternberg,Robert J. Sternberg,http://dbpedia.org/resource/New_Jersey,1949-12-08,
http://dbpedia.org/resource/Robert_Sternberg,Robert J. Sternberg,"http://dbpedia.org/resource/Newark,_New_Jersey",1949-12-08,
http://dbpedia.org/resource/Robert_Stirling_Newall,Robert Stirling Newall,http://dbpedia.org/resource/Dundee,1812-05-27,
http://dbpedia.org/resource/Robert_Stockman,Robert Stockman,"http://dbpedia.org/resource/Granby,_Connecticut",1953-10-06,
http://dbpedia.org/resource/Robert_Stoller,Robert Stoller,"http://dbpedia.org/resource/Crestwood,_Yonkers",1924-12-15,
http://dbpedia.org/resource/Robert_Stoller,Robert Stoller,http://dbpedia.org/resource/New_York_(state),1924-12-15,
